TT,CCV1,DSP,DSPSP,MAT,OAD,RAT,PHV1,SAT,SATSP,SCH,SFS,SupCFM,
06/16/2014 05:00,0,NULL,NULL,70.80,0,74.39,0,71.90,65.00,0,0,NULL,
06/16/2014 05:15,0,NULL,NULL,70.58,0,73.64,0,71.73,65.00,0,0,NULL,
06/16/2014 05:30,0,NULL,NULL,70.45,0,73.16,0,71.67,65.00,0,0,NULL,
06/16/2014 05:45,0,NULL,NULL,70.32,0,72.76,0,71.60,65.00,0,0,NULL,
06/16/2014 06:00,0,NULL,NULL,70.95,36.43,76.63,0,73.19,65.00,1,1,NULL,
06/16/2014 06:15,0,NULL,NULL,68.35,59.22,76.74,0,70.95,65.00,1,1,NULL,
06/16/2014 06:30,0,NULL,NULL,68.18,81.31,76.19,0,70.40,65.00,1,1,NULL,
06/16/2014 06:45,58.48,NULL,NULL,68.91,100.00,75.92,0,58.66,65.00,1,1,NULL,
06/16/2014 07:00,22.76,NULL,NULL,69.49,100.00,74.79,0,62.05,65.00,1,1,NULL,
06/16/2014 07:15,18.28,NULL,NULL,70.19,100.00,74.47,0,64.34,65.00,1,1,NULL,
06/16/2014 07:30,18.08,NULL,NULL,71.04,100.00,74.58,0,64.93,65.00,1,1,NULL,
06/16/2014 07:45,12.90,NULL,NULL,72.54,0,74.07,0,64.77,65.00,1,1,NULL,
06/16/2014 08:00,16.69,NULL,NULL,72.75,0,74.17,0,65.40,65.00,1,1,NULL,
06/16/2014 08:15,16.32,NULL,NULL,73.00,0,74.28,0,65.09,65.00,1,1,NULL,
06/16/2014 08:30,16.60,NULL,NULL,73.32,0,74.40,0,64.84,65.00,1,1,NULL,
06/16/2014 08:45,15.95,NULL,NULL,73.47,0,74.38,0,64.98,65.00,1,1,NULL,
06/16/2014 09:00,18.71,NULL,NULL,73.73,0,74.48,0,65.24,65.00,1,1,NULL,
06/16/2014 09:15,15.91,NULL,NULL,73.88,0,74.57,0,64.54,65.00,1,1,NULL,
06/16/2014 09:30,18.90,NULL,NULL,73.96,0,74.64,0,65.14,65.00,1,1,NULL,
06/16/2014 09:45,19.35,NULL,NULL,74.14,0,74.78,0,65.05,65.00,1,1,NULL,
06/16/2014 10:00,16.47,NULL,NULL,74.13,0,74.87,0,64.76,65.00,1,1,NULL,
06/16/2014 10:15,19.66,NULL,NULL,74.55,0,75.02,0,65.16,65.00,1,1,NULL,
06/16/2014 10:30,17.55,NULL,NULL,74.56,0,75.11,0,64.82,65.00,1,1,NULL,
06/16/2014 10:45,18.45,NULL,NULL,74.58,0,75.15,0,64.87,65.00,1,1,NULL,
06/16/2014 11:00,17.02,NULL,NULL,74.69,0,75.13,0,64.89,65.00,1,1,NULL,
06/16/2014 11:15,16.26,NULL,NULL,74.62,0,75.10,0,64.90,65.00,1,1,NULL,
06/16/2014 11:30,16.77,NULL,NULL,74.96,0,75.26,0,65.02,65.00,1,1,NULL,
06/16/2014 11:45,17.49,NULL,NULL,75.06,0,75.31,0,65.09,65.00,1,1,NULL,
06/16/2014 12:00,19.29,NULL,NULL,75.25,0,75.43,0,65.19,65.00,1,1,NULL,
06/16/2014 12:15,18.66,NULL,NULL,75.37,0,75.45,0,64.94,65.00,1,1,NULL,
06/16/2014 12:30,17.80,NULL,NULL,75.44,0,75.58,0,64.89,65.00,1,1,NULL,
06/16/2014 12:45,17.34,NULL,NULL,75.50,0,75.63,0,64.90,65.00,1,1,NULL,
06/16/2014 13:00,16.94,NULL,NULL,75.51,0,75.56,0,64.92,65.00,1,1,NULL,
06/16/2014 13:15,17.73,NULL,NULL,75.70,0,75.61,0,65.05,65.00,1,1,NULL,
06/16/2014 13:30,19.21,NULL,NULL,75.87,0,75.82,0,65.12,65.00,1,1,NULL,
06/16/2014 13:45,19.07,NULL,NULL,75.74,0,75.72,0,64.93,65.00,1,1,NULL,
06/16/2014 14:00,18.89,NULL,NULL,75.85,0,75.64,0,64.98,65.00,1,1,NULL,
06/16/2014 14:15,18.74,NULL,NULL,75.89,0,75.64,0,65.02,65.00,1,1,NULL,
06/16/2014 14:30,18.72,NULL,NULL,75.83,0,75.63,0,64.97,65.00,1,1,NULL,
06/16/2014 14:45,19.34,NULL,NULL,75.97,0,75.63,0,65.03,65.00,1,1,NULL,
06/16/2014 15:00,19.65,NULL,NULL,75.99,0,75.58,0,65.05,65.00,1,1,NULL,
06/16/2014 15:15,20.03,NULL,NULL,75.98,0,75.55,0,65.03,65.00,1,1,NULL,
06/16/2014 15:30,20.90,NULL,NULL,76.10,0,75.61,0,65.08,65.00,1,1,NULL,
06/16/2014 15:45,19.78,NULL,NULL,75.89,0,75.45,0,64.88,65.00,1,1,NULL,
06/16/2014 16:00,19.20,NULL,NULL,76.10,0,75.38,0,64.96,65.00,1,1,NULL,
06/16/2014 16:15,18.20,NULL,NULL,76.05,0,75.44,0,64.94,65.00,1,1,NULL,
06/16/2014 16:30,17.53,NULL,NULL,75.88,0,75.30,0,64.85,65.00,1,1,NULL,
06/16/2014 16:45,17.09,NULL,NULL,76.01,0,75.28,0,65.03,65.00,1,1,NULL,
06/16/2014 17:00,17.38,NULL,NULL,76.23,0,75.32,0,64.67,65.00,1,1,NULL,
06/16/2014 17:15,20.07,NULL,NULL,76.03,0,75.52,0,65.12,65.00,1,1,NULL,
06/16/2014 17:30,18.37,NULL,NULL,75.54,0,75.26,0,64.81,65.00,1,1,NULL,
06/16/2014 17:45,16.61,NULL,NULL,75.38,0,75.10,0,64.80,65.00,1,1,NULL,
06/16/2014 18:00,98.95,NULL,NULL,75.69,0,75.60,0,75.61,65.00,1,1,NULL,
06/16/2014 18:15,0,NULL,NULL,75.68,0,75.96,0,74.35,65.00,0,0,NULL,
06/16/2014 18:30,0,NULL,NULL,77.04,0,75.75,0,73.72,65.00,0,0,NULL,
06/16/2014 18:45,0,NULL,NULL,77.17,0,75.59,0,73.52,65.00,0,0,NULL,
06/16/2014 19:00,0,NULL,NULL,76.91,0,75.48,0,73.41,65.00,0,0,NULL,
06/16/2014 19:15,0,NULL,NULL,76.80,0,75.39,0,73.34,65.00,0,0,NULL,
06/16/2014 19:30,0,NULL,NULL,76.27,0,75.36,0,73.29,65.00,0,0,NULL,
06/16/2014 19:45,0,NULL,NULL,75.95,0,75.33,0,73.30,65.00,0,0,NULL,
06/16/2014 20:00,0,NULL,NULL,75.56,0,75.30,0,73.39,65.00,0,0,NULL,
06/16/2014 20:15,0,NULL,NULL,75.20,0,75.30,0,73.39,65.00,0,0,NULL,
06/16/2014 20:30,0,NULL,NULL,74.98,0,75.31,0,73.43,65.00,0,0,NULL,
06/16/2014 20:45,0,NULL,NULL,74.89,0,75.32,0,73.52,65.00,0,0,NULL,
06/16/2014 21:00,0,NULL,NULL,74.89,0,75.33,0,73.57,65.00,0,0,NULL,
06/16/2014 21:15,0,NULL,NULL,74.38,0,75.35,0,73.76,65.00,0,0,NULL,
06/16/2014 21:30,0,NULL,NULL,74.07,0,75.36,0,73.74,65.00,0,0,NULL,
06/16/2014 21:45,0,NULL,NULL,73.91,0,75.36,0,73.67,65.00,0,0,NULL,
06/16/2014 22:00,0,NULL,NULL,73.79,0,75.39,0,73.68,65.00,0,0,NULL,
06/16/2014 22:15,0,NULL,NULL,73.64,0,75.35,0,73.66,65.00,0,0,NULL,
06/16/2014 22:30,0,NULL,NULL,73.52,0,75.32,0,73.58,65.00,0,0,NULL,
06/16/2014 22:45,0,NULL,NULL,73.49,0,75.34,0,73.56,65.00,0,0,NULL,
06/16/2014 23:00,0,NULL,NULL,73.47,0,75.33,0,73.52,65.00,0,0,NULL,
06/16/2014 23:15,0,NULL,NULL,73.44,0,75.31,0,73.50,65.00,0,0,NULL,
06/16/2014 23:30,0,NULL,NULL,73.44,0,75.32,0,73.47,65.00,0,0,NULL,
06/16/2014 23:45,0,NULL,NULL,73.42,0,75.34,0,73.45,65.00,0,0,NULL,
06/17/2014 00:00,0,NULL,NULL,73.37,0,75.36,0,73.43,65.00,0,0,NULL,
06/17/2014 00:15,0,NULL,NULL,73.35,0,75.33,0,73.41,65.00,0,0,NULL,
06/17/2014 00:30,0,NULL,NULL,73.31,0,75.33,0,73.40,65.00,0,0,NULL,
06/17/2014 00:45,0,NULL,NULL,73.25,0,75.33,0,73.38,65.00,0,0,NULL,
06/17/2014 01:00,0,NULL,NULL,73.32,0,75.36,0,73.35,65.00,0,0,NULL,
06/17/2014 01:15,0,NULL,NULL,73.31,0,75.37,0,73.36,65.00,0,0,NULL,
06/17/2014 01:30,0,NULL,NULL,73.26,0,75.36,0,73.35,65.00,0,0,NULL,
06/17/2014 01:45,0,NULL,NULL,73.19,0,75.33,0,73.30,65.00,0,0,NULL,
06/17/2014 02:00,0,NULL,NULL,73.19,0,75.36,0,73.30,65.00,0,0,NULL,
06/17/2014 02:15,0,NULL,NULL,73.18,0,75.37,0,73.29,65.00,0,0,NULL,
06/17/2014 02:30,0,NULL,NULL,73.14,0,75.36,0,73.27,65.00,0,0,NULL,
06/17/2014 02:45,0,NULL,NULL,73.07,0,75.33,0,73.25,65.00,0,0,NULL,
06/17/2014 03:00,0,NULL,NULL,73.07,0,75.32,0,73.21,65.00,0,0,NULL,
06/17/2014 03:15,0,NULL,NULL,73.05,0,75.36,0,73.21,65.00,0,0,NULL,
06/17/2014 03:30,0,NULL,NULL,73.04,0,75.37,0,73.19,65.00,0,0,NULL,
06/17/2014 03:45,0,NULL,NULL,73.04,0,75.37,0,73.16,65.00,0,0,NULL,
06/17/2014 04:00,0,NULL,NULL,73.03,0,75.38,0,73.15,65.00,0,0,NULL,
06/17/2014 04:15,0,NULL,NULL,73.01,0,75.37,0,73.13,65.00,0,0,NULL,
06/17/2014 04:30,0,NULL,NULL,73.02,0,75.39,0,73.12,65.00,0,0,NULL,
06/17/2014 04:45,0,NULL,NULL,72.98,0,75.37,0,73.11,65.00,0,0,NULL,
06/17/2014 05:00,0,NULL,NULL,73.00,0,75.37,0,73.10,65.00,0,0,NULL,
06/17/2014 05:15,0,NULL,NULL,73.35,0,75.28,0,72.93,65.00,0,0,NULL,
06/17/2014 05:30,0,NULL,NULL,73.49,0,75.26,0,72.95,65.00,0,0,NULL,
06/17/2014 05:45,22.41,NULL,NULL,75.97,0,77.62,0,66.14,65.00,1,1,NULL,
06/17/2014 06:00,17.76,NULL,NULL,74.58,0,75.66,0,64.84,65.00,1,1,NULL,
06/17/2014 06:15,16.01,NULL,NULL,74.02,0,74.96,0,64.78,65.00,1,1,NULL,
06/17/2014 06:30,15.93,NULL,NULL,73.70,0,74.47,0,64.99,65.00,1,1,NULL,
06/17/2014 06:45,16.43,NULL,NULL,73.41,0,74.18,0,64.97,65.00,1,1,NULL,
06/17/2014 07:00,15.38,NULL,NULL,73.20,0,73.88,0,64.90,65.00,1,1,NULL,
06/17/2014 07:15,14.96,NULL,NULL,73.20,0,73.85,0,64.94,65.00,1,1,NULL,
06/17/2014 07:30,15.02,NULL,NULL,73.22,0,73.84,0,65.02,65.00,1,1,NULL,
06/17/2014 07:45,15.90,NULL,NULL,73.28,0,73.86,0,65.08,65.00,1,1,NULL,
06/17/2014 08:00,18.24,NULL,NULL,73.37,0,74.02,0,65.23,65.00,1,1,NULL,
06/17/2014 08:15,19.32,NULL,NULL,73.51,0,74.18,0,65.14,65.00,1,1,NULL,
06/17/2014 08:30,16.15,NULL,NULL,73.57,0,74.21,0,64.72,65.00,1,1,NULL,
06/17/2014 08:45,17.79,NULL,NULL,73.49,0,74.13,0,65.07,65.00,1,1,NULL,
06/17/2014 09:00,18.47,NULL,NULL,73.52,0,74.13,0,65.08,65.00,1,1,NULL,
06/17/2014 09:15,18.62,NULL,NULL,73.55,0,74.17,0,64.95,65.00,1,1,NULL,
06/17/2014 09:30,18.39,NULL,NULL,73.61,0,74.17,0,64.94,65.00,1,1,NULL,
06/17/2014 09:45,19.11,NULL,NULL,73.72,0,74.24,0,65.06,65.00,1,1,NULL,
06/17/2014 10:00,17.95,NULL,NULL,73.96,0,74.40,0,64.72,65.00,1,1,NULL,
06/17/2014 10:15,19.05,NULL,NULL,74.27,0,74.52,0,65.18,65.00,1,1,NULL,
06/17/2014 10:30,19.19,NULL,NULL,74.38,0,74.66,0,64.99,65.00,1,1,NULL,
06/17/2014 10:45,19.90,NULL,NULL,74.57,0,74.73,0,65.06,65.00,1,1,NULL,
06/17/2014 11:00,18.16,NULL,NULL,74.72,0,74.86,0,64.66,65.00,1,1,NULL,
06/17/2014 11:15,18.10,NULL,NULL,74.77,0,74.86,0,64.96,65.00,1,1,NULL,
06/17/2014 11:30,18.77,NULL,NULL,74.69,0,74.87,0,65.04,65.00,1,1,NULL,
06/17/2014 11:45,17.60,NULL,NULL,74.74,0,75.02,0,64.93,65.00,1,1,NULL,
06/17/2014 12:00,16.17,NULL,NULL,74.81,0,75.09,0,64.84,65.00,1,1,NULL,
06/17/2014 12:15,18.45,NULL,NULL,74.89,0,75.20,0,65.19,65.00,1,1,NULL,
06/17/2014 12:30,20.44,NULL,NULL,75.20,0,75.44,0,65.18,65.00,1,1,NULL,
06/17/2014 12:45,18.79,NULL,NULL,75.35,0,75.37,0,65.08,65.00,1,1,NULL,
06/17/2014 13:00,20.38,NULL,NULL,75.52,0,75.50,0,65.13,65.00,1,1,NULL,
06/17/2014 13:15,19.78,NULL,NULL,75.48,0,75.48,0,64.92,65.00,1,1,NULL,
06/17/2014 13:30,19.90,NULL,NULL,75.79,0,75.57,0,64.87,65.00,1,1,NULL,
06/17/2014 13:45,17.91,NULL,NULL,75.62,0,75.47,0,64.90,65.00,1,1,NULL,
06/17/2014 14:00,19.86,NULL,NULL,75.90,0,75.60,0,65.20,65.00,1,1,NULL,
06/17/2014 14:15,20.06,NULL,NULL,75.91,0,75.64,0,65.01,65.00,1,1,NULL,
06/17/2014 14:30,20.90,NULL,NULL,75.98,0,75.62,0,65.11,65.00,1,1,NULL,
06/17/2014 14:45,19.74,NULL,NULL,76.34,0,75.78,0,64.74,65.00,1,1,NULL,
06/17/2014 15:00,18.40,NULL,NULL,76.40,0,75.72,0,64.92,65.00,1,1,NULL,
06/17/2014 15:15,20.17,NULL,NULL,76.54,0,75.73,0,65.08,65.00,1,1,NULL,
06/17/2014 15:30,20.62,NULL,NULL,76.45,0,75.63,0,65.05,65.00,1,1,NULL,
06/17/2014 15:45,20.33,NULL,NULL,76.44,0,75.63,0,64.99,65.00,1,1,NULL,
06/17/2014 16:00,20.57,NULL,NULL,76.75,0,75.69,0,65.06,65.00,1,1,NULL,
06/17/2014 16:15,20.93,NULL,NULL,76.74,0,75.63,0,65.02,65.00,1,1,NULL,
06/17/2014 16:30,19.49,NULL,NULL,76.73,0,75.54,0,64.94,65.00,1,1,NULL,
06/17/2014 16:45,20.00,NULL,NULL,76.73,0,75.63,0,65.07,65.00,1,1,NULL,
06/17/2014 17:00,18.18,NULL,NULL,76.38,0,75.48,0,64.85,65.00,1,1,NULL,
06/17/2014 17:15,17.15,NULL,NULL,76.59,0,75.49,0,64.89,65.00,1,1,NULL,
06/17/2014 17:30,18.41,NULL,NULL,76.48,0,75.33,0,65.05,65.00,1,1,NULL,
06/17/2014 17:45,18.19,NULL,NULL,76.44,0,75.27,0,64.98,65.00,1,1,NULL,
06/17/2014 18:00,17.87,NULL,NULL,76.22,0,75.25,0,64.94,65.00,1,1,NULL,
06/17/2014 18:15,19.22,NULL,NULL,76.34,0,75.41,0,65.22,65.00,1,1,NULL,
06/17/2014 18:30,21.12,NULL,NULL,76.13,0,75.36,0,65.20,65.00,1,1,NULL,
06/17/2014 18:45,19.59,NULL,NULL,75.76,0,74.97,0,64.82,65.00,1,1,NULL,
06/17/2014 19:00,17.89,NULL,NULL,75.66,0,74.91,0,64.84,65.00,1,1,NULL,
06/17/2014 19:15,18.47,NULL,NULL,75.65,0,74.82,0,65.04,65.00,1,1,NULL,
06/17/2014 19:30,18.23,NULL,NULL,75.50,0,74.71,0,64.98,65.00,1,1,NULL,
06/17/2014 19:45,17.65,NULL,NULL,75.26,0,74.64,0,64.97,65.00,1,1,NULL,
06/17/2014 20:00,20.83,NULL,NULL,75.19,0,74.66,0,65.24,65.00,1,1,NULL,
06/17/2014 20:15,19.92,NULL,NULL,75.08,0,74.67,0,64.80,65.00,1,1,NULL,
06/17/2014 20:30,18.73,NULL,NULL,74.86,0,74.49,0,64.96,65.00,1,1,NULL,
06/17/2014 20:45,18.67,NULL,NULL,74.81,0,74.43,0,64.95,65.00,1,1,NULL,
06/17/2014 21:00,19.21,NULL,NULL,74.82,0,74.43,0,65.07,65.00,1,1,NULL,
06/17/2014 21:15,19.32,NULL,NULL,74.68,0,74.34,0,64.97,65.00,1,1,NULL,
06/17/2014 21:30,68.22,NULL,NULL,74.76,0,74.52,0,71.53,65.00,1,1,NULL,
06/17/2014 21:45,0,NULL,NULL,73.97,0,75.18,0,71.59,65.00,0,0,NULL,
06/17/2014 22:00,0,NULL,NULL,73.50,0,75.55,0,71.79,65.00,0,0,NULL,
06/17/2014 22:15,0,NULL,NULL,72.92,0,75.68,0,71.91,65.00,0,0,NULL,
06/17/2014 22:30,0,NULL,NULL,72.59,0,75.72,0,72.06,65.00,0,0,NULL,
06/17/2014 22:45,0,NULL,NULL,72.42,0,75.69,0,72.22,65.00,0,0,NULL,
06/17/2014 23:00,0,NULL,NULL,72.41,0,75.59,0,72.36,65.00,0,0,NULL,
06/17/2014 23:15,0,NULL,NULL,72.30,0,75.50,0,72.48,65.00,0,0,NULL,
06/17/2014 23:30,0,NULL,NULL,72.12,0,75.39,0,72.55,65.00,0,0,NULL,
06/17/2014 23:45,0,NULL,NULL,71.99,0,75.32,0,72.66,65.00,0,0,NULL,
06/18/2014 00:00,0,NULL,NULL,71.97,0,75.30,0,72.77,65.00,0,0,NULL,
06/18/2014 00:15,0,NULL,NULL,72.14,0,75.35,0,72.78,65.00,0,0,NULL,
06/18/2014 00:30,0,NULL,NULL,72.19,0,75.34,0,72.79,65.00,0,0,NULL,
06/18/2014 00:45,0,NULL,NULL,72.25,0,75.33,0,72.77,65.00,0,0,NULL,
06/18/2014 01:00,0,NULL,NULL,72.42,0,75.38,0,72.77,65.00,0,0,NULL,
06/18/2014 01:15,0,NULL,NULL,72.57,0,75.41,0,72.78,65.00,0,0,NULL,
06/18/2014 01:30,0,NULL,NULL,72.73,0,75.45,0,72.74,65.00,0,0,NULL,
06/18/2014 01:45,0,NULL,NULL,72.83,0,75.46,0,72.66,65.00,0,0,NULL,
06/18/2014 02:00,0,NULL,NULL,73.00,0,75.48,0,72.58,65.00,0,0,NULL,
06/18/2014 02:15,0,NULL,NULL,73.10,0,75.47,0,72.52,65.00,0,0,NULL,
06/18/2014 02:30,0,NULL,NULL,73.26,0,75.49,0,72.50,65.00,0,0,NULL,
06/18/2014 02:45,0,NULL,NULL,73.35,0,75.53,0,72.47,65.00,0,0,NULL,
06/18/2014 03:00,0,NULL,NULL,73.40,0,75.50,0,72.44,65.00,0,0,NULL,
06/18/2014 03:15,0,NULL,NULL,73.38,0,75.46,0,72.41,65.00,0,0,NULL,
06/18/2014 03:30,0,NULL,NULL,73.51,0,75.46,0,72.31,65.00,0,0,NULL,
06/18/2014 03:45,0,NULL,NULL,73.65,0,75.48,0,72.20,65.00,0,0,NULL,
06/18/2014 04:00,0,NULL,NULL,73.66,0,75.47,0,72.17,65.00,0,0,NULL,
06/18/2014 04:15,0,NULL,NULL,73.65,0,75.47,0,72.19,65.00,0,0,NULL,
06/18/2014 04:30,0,NULL,NULL,73.73,0,75.47,0,72.16,65.00,0,0,NULL,
06/18/2014 04:45,0,NULL,NULL,73.80,0,75.46,0,72.06,65.00,0,0,NULL,
06/18/2014 05:00,0,NULL,NULL,73.80,0,75.46,0,72.07,65.00,0,0,NULL,
06/18/2014 05:15,0,NULL,NULL,74.72,0,75.39,0,71.46,65.00,0,0,NULL,
06/18/2014 05:30,0,NULL,NULL,74.95,0,75.38,0,71.51,65.00,0,0,NULL,
06/18/2014 05:45,20.15,NULL,NULL,75.55,0,77.09,0,66.97,65.00,1,1,NULL,
06/18/2014 06:00,17.74,NULL,NULL,74.28,0,75.33,0,64.99,65.00,1,1,NULL,
06/18/2014 06:15,17.00,NULL,NULL,73.73,0,74.58,0,64.88,65.00,1,1,NULL,
06/18/2014 06:30,14.92,NULL,NULL,73.35,0,74.16,0,64.73,65.00,1,1,NULL,
06/18/2014 06:45,14.90,NULL,NULL,73.02,0,73.66,0,64.90,65.00,1,1,NULL,
06/18/2014 07:00,17.89,NULL,NULL,72.88,0,73.54,0,65.28,65.00,1,1,NULL,
06/18/2014 07:15,17.91,NULL,NULL,73.00,0,73.53,0,64.94,65.00,1,1,NULL,
06/18/2014 07:30,16.10,NULL,NULL,73.14,0,73.63,0,65.08,65.00,1,1,NULL,
06/18/2014 07:45,17.28,NULL,NULL,73.41,0,73.91,0,64.86,65.00,1,1,NULL,
06/18/2014 08:00,17.84,NULL,NULL,73.72,0,74.20,0,65.04,65.00,1,1,NULL,
06/18/2014 08:15,19.38,NULL,NULL,73.83,0,74.25,0,65.12,65.00,1,1,NULL,
06/18/2014 08:30,18.22,NULL,NULL,74.03,0,74.31,0,64.87,65.00,1,1,NULL,
06/18/2014 08:45,18.27,NULL,NULL,74.18,0,74.36,0,65.01,65.00,1,1,NULL,
06/18/2014 09:00,18.60,NULL,NULL,74.17,0,74.41,0,65.01,65.00,1,1,NULL,
06/18/2014 09:15,19.57,NULL,NULL,74.11,0,74.37,0,65.11,65.00,1,1,NULL,
06/18/2014 09:30,20.62,NULL,NULL,74.33,0,74.59,0,65.02,65.00,1,1,NULL,
06/18/2014 09:45,22.02,NULL,NULL,74.56,0,74.63,0,65.07,65.00,1,1,NULL,
06/18/2014 10:00,20.62,NULL,NULL,74.57,0,74.64,0,64.95,65.00,1,1,NULL,
06/18/2014 10:15,22.92,NULL,NULL,74.58,0,74.67,0,65.18,65.00,1,1,NULL,
06/18/2014 10:30,21.43,NULL,NULL,74.64,0,74.66,0,64.84,65.00,1,1,NULL,
06/18/2014 10:45,21.01,NULL,NULL,74.48,0,74.56,0,64.97,65.00,1,1,NULL,
06/18/2014 11:00,23.00,NULL,NULL,74.51,0,74.69,0,65.18,65.00,1,1,NULL,
06/18/2014 11:15,19.17,NULL,NULL,73.19,0,74.45,0,64.88,65.00,1,1,NULL,
06/18/2014 11:30,17.48,NULL,NULL,72.21,0,74.15,0,64.90,65.00,1,1,NULL,
06/18/2014 11:45,16.54,NULL,NULL,71.89,0,73.95,0,64.94,65.00,1,1,NULL,
06/18/2014 12:00,17.19,NULL,NULL,71.75,0,73.82,0,64.97,65.00,1,1,NULL,
06/18/2014 12:15,17.66,NULL,NULL,71.68,0,73.71,0,65.01,65.00,1,1,NULL,
06/18/2014 12:30,17.84,NULL,NULL,71.52,0,73.54,0,64.96,65.00,1,1,NULL,
06/18/2014 12:45,18.35,NULL,NULL,71.65,0,73.64,0,65.07,65.00,1,1,NULL,
06/18/2014 13:00,19.71,NULL,NULL,71.73,0,73.62,0,65.14,65.00,1,1,NULL,
06/18/2014 13:15,19.63,NULL,NULL,71.87,0,73.56,0,65.01,65.00,1,1,NULL,
06/18/2014 13:30,18.04,NULL,NULL,71.95,0,73.59,0,64.90,65.00,1,1,NULL,
06/18/2014 13:45,17.48,NULL,NULL,72.18,0,73.73,0,64.92,65.00,1,1,NULL,
06/18/2014 14:00,19.56,NULL,NULL,72.49,0,73.85,0,65.17,65.00,1,1,NULL,
06/18/2014 14:15,21.04,NULL,NULL,72.73,0,74.01,0,65.07,65.00,1,1,NULL,
06/18/2014 14:30,22.48,NULL,NULL,72.93,0,74.09,0,65.13,65.00,1,1,NULL,
06/18/2014 14:45,19.77,NULL,NULL,73.09,0,74.20,0,64.77,65.00,1,1,NULL,
06/18/2014 15:00,21.02,NULL,NULL,73.19,0,74.16,0,65.16,65.00,1,1,NULL,
06/18/2014 15:15,22.96,NULL,NULL,73.34,0,74.24,0,65.14,65.00,1,1,NULL,
06/18/2014 15:30,20.00,NULL,NULL,73.31,0,74.21,0,64.89,65.00,1,1,NULL,
06/18/2014 15:45,19.80,NULL,NULL,73.34,0,74.16,0,64.97,65.00,1,1,NULL,
06/18/2014 16:00,20.67,NULL,NULL,73.45,0,74.33,0,65.07,65.00,1,1,NULL,
06/18/2014 16:15,21.10,NULL,NULL,73.31,0,74.17,0,65.02,65.00,1,1,NULL,
06/18/2014 16:30,22.54,NULL,NULL,73.38,0,74.22,0,65.06,65.00,1,1,NULL,
06/18/2014 16:45,21.55,NULL,NULL,73.34,0,74.07,0,64.92,65.00,1,1,NULL,
06/18/2014 17:00,22.49,NULL,NULL,73.45,0,74.14,0,65.09,65.00,1,1,NULL,
06/18/2014 17:15,22.49,NULL,NULL,73.45,0,74.14,0,65.09,65.00,0,1,NULL,
06/18/2014 17:30,23.42,NULL,NULL,73.33,0,74.05,0,64.99,65.00,1,1,NULL,
06/18/2014 17:45,23.42,NULL,NULL,73.33,0,74.05,0,64.69,65.00,1,1,NULL,
06/18/2014 18:00,65.14,NULL,NULL,72.90,0,74.05,0,64.69,65.00,1,1,NULL,
06/18/2014 18:15,0,NULL,NULL,73.45,0,74.64,0,70.68,65.00,0,0,NULL,
06/18/2014 18:30,0,NULL,NULL,74.88,0,74.85,0,70.86,65.00,0,0,NULL,
06/18/2014 18:45,0,NULL,NULL,75.81,0,74.84,0,70.91,65.00,0,0,NULL,
06/18/2014 19:00,0,NULL,NULL,75.86,0,74.79,0,71.07,65.00,0,0,NULL,
06/18/2014 19:15,0,NULL,NULL,75.05,0,74.25,0,70.97,65.00,0,0,NULL,
06/18/2014 19:30,0,NULL,NULL,73.29,0,73.25,0,70.77,65.00,0,0,NULL,
06/18/2014 19:45,0,NULL,NULL,71.69,0,72.69,0,70.45,65.00,0,0,NULL,
06/18/2014 20:00,0,NULL,NULL,71.13,0,72.45,0,70.29,65.00,0,0,NULL,
06/18/2014 20:15,0,NULL,NULL,70.67,0,72.34,0,70.12,65.00,0,0,NULL,
06/18/2014 20:30,0,NULL,NULL,70.27,0,72.28,0,69.91,65.00,0,0,NULL,
06/18/2014 20:45,0,NULL,NULL,70.16,0,72.33,0,69.78,65.00,0,0,NULL,
06/18/2014 21:00,0,NULL,NULL,70.14,0,72.34,0,69.67,65.00,0,0,NULL,
06/18/2014 21:15,0,NULL,NULL,70.25,0,73.07,0,70.03,65.00,0,0,NULL,
06/18/2014 21:30,0,NULL,NULL,70.25,0,73.64,0,70.15,65.00,0,0,NULL,
06/18/2014 21:45,0,NULL,NULL,70.17,0,73.78,0,70.12,65.00,0,0,NULL,
06/18/2014 22:00,0,NULL,NULL,70.11,0,73.87,0,70.07,65.00,0,0,NULL,
06/18/2014 22:15,0,NULL,NULL,70.05,0,73.74,0,69.99,65.00,0,0,NULL,
06/18/2014 22:30,0,NULL,NULL,70.06,0,73.89,0,69.99,65.00,0,0,NULL,
06/18/2014 22:45,0,NULL,NULL,70.03,0,73.96,0,69.94,65.00,0,0,NULL,
06/18/2014 23:00,0,NULL,NULL,69.96,0,73.92,0,69.88,65.00,0,0,NULL,
06/18/2014 23:15,0,NULL,NULL,69.93,0,73.98,0,69.84,65.00,0,0,NULL,
06/18/2014 23:30,0,NULL,NULL,69.83,0,73.93,0,69.82,65.00,0,0,NULL,
06/18/2014 23:45,0,NULL,NULL,69.80,0,73.92,0,69.83,65.00,0,0,NULL,
06/19/2014 00:00,0,NULL,NULL,69.83,0,73.99,0,69.99,65.00,0,0,NULL,
06/19/2014 00:15,0,NULL,NULL,69.98,0,73.13,0,69.43,65.00,0,0,NULL,
06/19/2014 00:30,0,NULL,NULL,70.00,0,73.76,0,69.80,65.00,0,0,NULL,
06/19/2014 00:45,0,NULL,NULL,70.04,0,73.89,0,69.74,65.00,0,0,NULL,
