TT,CCV1,DSP,DSPSP,MAT,OAD,RAT,SAT,SATSP,SCH,SFS,SupCFM,SupVFD1,
04/26/2014 08:15,0,1.33,1.50,53.94,74.49,72.19,57.68,56.00,1,1,9503.44,80.31,
04/26/2014 08:30,0,1.30,1.50,53.75,71.94,72.05,57.73,56.00,1,1,10747.32,83.44,
04/26/2014 08:45,0,1.39,1.50,53.84,72.48,71.90,57.93,56.00,1,1,10351.68,85.21,
04/26/2014 09:00,0,1.26,1.50,53.86,73.17,71.90,58.11,56.00,1,1,11865.77,89.67,
04/26/2014 09:15,0,1.44,1.50,53.86,74.23,71.83,58.13,56.00,1,1,11013.60,89.64,
04/26/2014 09:30,0,1.46,1.50,53.76,70.37,71.75,58.04,56.00,1,1,11520.57,90.53,
04/26/2014 09:45,0,1.48,1.50,53.56,66.88,71.73,57.87,56.00,1,1,11943.13,90.90,
04/26/2014 10:00,0,1.50,1.50,54.15,70.32,71.73,58.37,56.00,1,1,11696.19,91.03,
04/26/2014 10:15,0,1.45,1.50,53.94,68.95,71.58,58.21,56.00,1,1,12086.14,91.76,
04/26/2014 10:30,0,1.42,1.50,53.94,68.67,71.53,58.28,56.00,1,1,12436.80,93.18,
04/26/2014 10:45,0,1.47,1.50,54.12,68.97,71.57,58.25,56.00,1,1,12592.90,93.76,
04/26/2014 11:00,0,1.40,1.50,53.93,70.37,71.59,58.54,56.00,1,1,12633.87,95.26,
04/26/2014 11:15,0,1.47,1.50,54.14,70.38,71.55,58.52,56.00,1,1,12322.17,95.65,
04/26/2014 11:30,0,1.45,1.50,53.62,68.78,71.54,58.31,56.00,1,1,12992.87,96.98,
04/26/2014 11:45,0,1.57,1.50,54.60,71.43,71.44,58.84,56.00,1,1,12106.79,95.47,
04/26/2014 12:00,0,1.64,1.50,53.77,68.72,71.44,58.32,56.00,1,1,11343.77,92.93,
04/26/2014 12:15,0,1.56,1.50,54.13,72.18,71.35,58.46,56.00,1,1,11274.56,91.93,
04/26/2014 12:30,0,1.58,1.50,53.66,68.60,71.27,57.94,56.00,1,1,11138.02,90.90,
04/26/2014 12:45,0,1.53,1.50,54.03,70.08,71.21,58.19,56.00,1,1,11401.09,90.06,
04/26/2014 13:00,0,1.61,1.50,53.85,70.34,71.20,58.12,56.00,1,1,10530.64,88.32,
04/26/2014 13:15,0,1.38,1.50,54.13,69.44,71.34,58.13,56.00,1,1,11871.46,90.08,
04/26/2014 13:30,0,1.37,1.50,53.58,68.78,71.44,58.05,56.00,1,1,12584.45,92.44,
04/26/2014 13:45,0,1.44,1.50,53.75,66.19,71.43,57.93,56.00,1,1,12518.72,93.35,
04/26/2014 14:00,0,1.44,1.50,54.12,68.34,71.43,58.45,56.00,1,1,12588.61,94.64,
04/26/2014 14:15,0,1.40,1.50,53.82,66.85,71.43,58.26,56.00,1,1,13110.41,96.28,
04/26/2014 14:30,0,1.47,1.50,54.33,70.14,71.44,58.58,56.00,1,1,12828.22,96.37,
04/26/2014 14:45,0,1.48,1.50,53.76,66.49,71.44,58.17,56.00,1,1,12878.54,96.78,
04/26/2014 15:00,0,1.51,1.50,53.56,64.74,71.42,57.96,56.00,1,1,13045.53,96.70,
04/26/2014 15:15,0,1.54,1.50,53.87,63.79,71.40,58.25,56.00,1,1,12711.37,95.82,
04/26/2014 15:30,0,1.52,1.50,53.75,61.93,71.33,58.12,56.00,1,1,12952.45,95.45,
04/26/2014 15:45,0,1.53,1.50,53.97,62.73,71.32,58.50,56.00,1,1,12874.30,95.26,
04/26/2014 16:00,0,1.54,1.50,53.75,61.15,71.31,58.16,56.00,1,1,12772.13,94.81,
04/26/2014 16:15,0,1.55,1.50,53.93,60.23,71.38,58.26,56.00,1,1,12567.66,94.24,
04/26/2014 16:30,0,1.57,1.50,54.13,62.13,71.40,58.33,56.00,1,1,12335.86,92.58,
04/26/2014 16:45,0,1.59,1.50,53.75,59.35,71.42,57.99,56.00,1,1,12032.80,91.20,
04/26/2014 17:00,0,1.57,1.50,54.03,59.31,71.43,58.11,56.00,1,1,11898.80,90.09,
04/26/2014 17:15,0,1.63,1.50,53.78,58.43,71.44,57.87,56.00,1,1,11067.82,88.05,
04/26/2014 17:30,0,1.63,1.50,53.75,57.90,71.43,57.70,56.00,1,1,10437.88,85.76,
04/26/2014 17:45,0,1.63,1.50,53.84,57.11,71.41,57.57,56.00,1,1,10051.40,83.71,
04/26/2014 18:00,0,1.61,1.50,53.62,56.03,71.33,57.47,56.00,1,1,9782.40,82.06,
04/26/2014 18:15,0,1.48,1.50,54.13,58.15,71.23,57.64,56.00,1,1,9329.89,82.12,
04/26/2014 18:30,0,1.51,1.50,54.11,56.98,71.19,57.44,56.00,1,1,9060.44,81.13,
04/26/2014 18:45,0,1.59,1.50,53.91,57.29,71.15,57.33,56.00,1,1,8237.39,79.06,
04/26/2014 19:00,0,1.70,1.50,54.14,58.67,71.13,57.36,56.00,1,1,7218.06,76.39,
04/26/2014 19:15,0,1.70,1.50,54.13,60.03,71.42,57.32,56.00,1,1,5939.00,73.15,
04/26/2014 19:30,0,1.70,1.50,53.67,60.08,71.58,56.99,56.00,1,1,5550.69,70.06,
04/26/2014 19:45,0,1.71,1.50,54.30,63.75,71.74,57.17,56.00,1,1,4428.94,67.50,
04/26/2014 20:00,0,1.60,1.50,54.28,64.97,71.88,57.04,56.00,1,1,3662.44,65.46,
04/26/2014 20:15,0,1.59,1.50,53.75,64.03,72.01,57.22,56.00,1,1,4246.68,64.39,
04/26/2014 20:30,0,1.57,1.50,53.95,63.94,72.05,56.96,56.00,1,1,3690.93,63.18,
04/26/2014 20:45,0,1.57,1.50,54.20,66.81,72.13,57.10,56.00,1,1,3202.99,61.95,
04/26/2014 21:00,0,1.55,1.50,54.14,70.39,72.49,57.38,56.00,1,1,2991.97,60.67,
04/26/2014 21:15,0,1.57,1.50,53.83,71.36,72.82,57.32,56.00,1,1,2496.38,60.35,
04/26/2014 21:30,0,1.51,1.50,54.13,70.61,73.05,57.09,56.00,1,1,2695.43,59.89,
04/26/2014 21:45,0,1.52,1.50,54.15,71.16,73.17,57.32,56.00,1,1,2686.19,59.12,
04/26/2014 22:00,0,1.47,1.50,53.49,66.85,73.28,56.99,56.00,1,1,4196.26,60.30,
04/26/2014 22:15,0,0,1.50,55.18,0,73.28,61.35,56.00,0,0,0,0,
04/26/2014 22:30,0,0,1.50,56.41,0,73.53,65.49,56.00,0,0,0,0,
04/26/2014 22:45,0,0,1.50,57.17,0,73.36,67.53,56.00,0,0,0,0,
04/26/2014 23:00,0,0,1.50,57.75,0,73.28,68.67,56.00,0,0,0,0,
04/26/2014 23:15,0,0,1.50,58.32,0,73.12,69.38,56.00,0,0,0,0,
04/26/2014 23:30,0,0,1.50,58.80,0,72.97,69.87,56.00,0,0,0,0,
04/26/2014 23:45,0,0,1.50,59.38,0,72.92,70.23,56.00,0,0,0,0,
04/27/2014 00:00,0,0,1.50,59.92,0,72.87,70.42,56.00,0,0,0,0,
04/27/2014 00:15,0,0,1.50,60.34,0,72.84,70.58,56.00,0,0,0,0,
04/27/2014 00:30,0,0,1.50,60.88,0,72.33,70.67,56.00,0,0,0,0,
04/27/2014 00:45,0,0,1.50,61.17,0,72.83,70.73,56.00,0,0,0,0,
04/27/2014 01:00,0,0,1.50,61.55,0,72.84,70.74,56.00,0,0,0,0,
04/27/2014 01:15,0,0,1.50,61.77,0,72.77,70.70,56.00,0,0,0,0,
04/27/2014 01:30,0,0,1.50,62.11,0,72.72,70.72,56.00,0,0,0,0,
04/27/2014 01:45,0,0,1.50,62.37,0,72.67,70.65,56.00,0,0,0,0,
04/27/2014 02:00,0,0,1.50,62.69,0,72.66,70.68,56.00,0,0,0,0,
04/27/2014 02:15,0,0,1.50,63.06,0,72.66,70.71,56.00,0,0,0,0,
04/27/2014 02:30,0,0,1.50,63.32,0,72.67,70.83,56.00,0,0,0,0,
04/27/2014 02:45,0,0,1.50,63.54,0,71.48,70.90,56.00,0,0,0,0,
04/27/2014 03:00,0,0,1.50,63.69,0,72.36,70.77,56.00,0,0,0,0,
04/27/2014 03:15,0,0,1.50,63.85,0,72.55,70.79,56.00,0,0,0,0,
04/27/2014 03:30,0,0,1.50,64.07,0,72.58,70.81,56.00,0,0,0,0,
04/27/2014 03:45,0,0,1.50,64.20,0,72.58,70.71,56.00,0,0,0,0,
04/27/2014 04:00,0,0,1.50,64.44,0,72.30,70.84,56.00,0,0,0,0,
04/27/2014 04:15,0,0,1.50,64.60,0,71.22,70.89,56.00,0,0,0,0,
04/27/2014 04:30,0,0,1.50,64.77,0,70.75,70.92,56.00,0,0,0,0,
04/27/2014 04:45,0,0,1.50,64.90,0,70.90,70.91,56.00,0,0,0,0,
04/27/2014 05:00,0,0,1.50,64.98,0,70.97,70.90,56.00,0,0,0,0,
04/27/2014 05:15,0,0,1.50,65.14,0,71.20,70.89,56.00,0,0,0,0,
04/27/2014 05:30,0,0,1.50,65.23,0,72.12,70.80,56.00,0,0,0,0,
04/27/2014 05:45,0,0,1.50,65.38,0,71.44,70.89,56.00,0,0,0,0,
04/27/2014 06:00,0,0,1.50,65.50,0,70.98,70.90,56.00,0,0,0,0,
04/27/2014 06:15,0,0.81,1.50,53.82,67.81,71.67,57.62,56.00,1,1,9294.98,70.81,
04/27/2014 06:30,0,1.15,1.50,53.75,64.92,71.27,57.43,56.00,1,1,9106.07,75.92,
04/27/2014 06:45,0,1.38,1.50,54.15,66.17,71.13,57.64,56.00,1,1,8189.74,77.86,
04/27/2014 07:00,0,1.60,1.50,53.97,66.79,71.08,57.49,56.00,1,1,6798.14,76.73,
04/27/2014 07:15,0,1.50,1.50,53.75,67.25,71.07,57.33,56.00,1,1,7190.97,77.20,
04/27/2014 07:30,0,1.66,1.50,54.14,70.27,70.97,57.56,56.00,1,1,5449.42,72.75,
04/27/2014 07:45,0,1.58,1.50,54.22,71.32,71.13,57.41,56.00,1,1,5964.06,72.06,
04/27/2014 08:00,0,1.61,1.50,53.77,68.79,71.28,56.98,56.00,1,1,5542.63,69.31,
04/27/2014 08:15,0,1.54,1.50,53.83,67.96,71.44,57.08,56.00,1,1,5689.13,69.03,
04/27/2014 08:30,0,1.40,1.50,53.94,67.64,71.89,57.35,56.00,1,1,7218.98,72.54,
04/27/2014 08:45,0,1.33,1.50,53.91,66.92,72.30,57.32,56.00,1,1,8262.51,76.03,
04/27/2014 09:00,0,1.40,1.50,54.22,66.35,72.44,57.57,56.00,1,1,8283.17,77.83,
04/27/2014 09:15,0,1.41,1.50,53.75,63.65,72.62,57.37,56.00,1,1,8801.60,79.72,
04/27/2014 09:30,0,1.47,1.50,54.21,67.56,72.71,57.93,56.00,1,1,9624.76,80.79,
04/27/2014 09:45,0,1.40,1.50,53.75,67.81,72.72,57.62,56.00,1,1,9731.43,82.49,
04/27/2014 10:00,0,1.48,1.50,54.15,72.56,72.63,58.17,56.00,1,1,9683.99,83.12,
04/27/2014 10:15,0,1.43,1.50,54.13,73.74,72.53,58.15,56.00,1,1,9990.19,84.58,
04/27/2014 10:30,0,1.29,1.50,54.89,79.95,72.60,58.89,56.00,1,1,11150.95,88.42,
04/27/2014 10:45,0,1.36,1.50,54.32,80.13,72.62,58.69,56.00,1,1,11078.36,91.39,
04/27/2014 11:00,0,1.37,1.50,53.42,75.53,72.52,57.83,56.00,1,1,11948.20,93.93,
04/27/2014 11:15,0,1.37,1.50,53.67,79.60,72.56,58.44,56.00,1,1,12032.61,96.17,
04/27/2014 11:30,0,1.40,1.50,53.75,76.99,72.51,58.14,56.00,1,1,12278.54,98.29,
04/27/2014 11:45,0,1.40,1.50,54.39,79.72,72.51,58.92,56.00,1,1,12600.66,99.99,
04/27/2014 12:00,0,1.40,1.50,54.01,83.99,72.52,58.89,56.00,1,1,11900.90,99.99,
04/27/2014 12:15,0,1.58,1.50,53.95,84.81,72.42,58.66,56.00,1,1,11065.27,98.25,
04/27/2014 12:30,0,1.52,1.50,53.85,85.46,72.44,58.32,56.00,1,1,11138.24,98.35,
04/27/2014 12:45,0,1.60,1.50,54.17,88.13,72.19,58.50,56.00,1,1,9843.10,96.83,
04/27/2014 13:00,0,1.55,1.50,54.00,93.11,72.15,58.41,56.00,1,1,9304.83,95.43,
04/27/2014 13:15,99.99,1.44,1.50,54.51,100.00,72.05,58.88,56.00,1,1,9877.36,95.54,
04/27/2014 13:30,99.99,1.33,1.50,55.36,100.00,71.91,59.93,56.00,1,1,10694.70,99.24,
04/27/2014 13:45,99.99,1.41,1.50,56.79,100.00,71.78,61.36,56.00,1,1,11190.48,99.99,
04/27/2014 14:00,99.99,1.33,1.50,56.63,100.00,71.74,61.19,56.00,1,1,11148.68,99.99,
04/27/2014 14:15,99.99,1.37,1.50,57.06,100.00,71.77,61.78,56.00,1,1,11049.65,99.99,
04/27/2014 14:30,99.99,1.32,1.50,58.03,100.00,71.84,62.46,56.00,1,1,11194.56,99.99,
04/27/2014 14:45,99.99,1.22,1.50,57.53,100.00,71.83,62.30,56.00,1,1,11427.95,99.99,
04/27/2014 15:00,99.99,1.22,1.50,57.93,100.00,71.80,62.60,56.00,1,1,11530.84,99.99,
04/27/2014 15:15,99.99,1.20,1.50,58.78,100.00,71.80,63.40,56.00,1,1,11529.14,99.99,
04/27/2014 15:30,99.99,1.18,1.50,58.50,100.00,71.83,63.49,56.00,1,1,11874.06,99.99,
04/27/2014 15:45,99.99,1.15,1.50,59.45,100.00,72.12,64.08,56.00,1,1,11676.42,99.99,
04/27/2014 16:00,99.99,1.14,1.50,59.08,100.00,72.05,63.86,56.00,1,1,11663.79,99.99,
04/27/2014 16:15,99.99,1.14,1.50,59.10,100.00,71.91,63.79,56.00,1,1,11747.43,99.99,
04/27/2014 16:30,99.99,1.15,1.50,59.45,100.00,71.82,64.00,56.00,1,1,11656.32,99.99,
04/27/2014 16:45,99.99,1.19,1.50,58.93,100.00,71.74,63.72,56.00,1,1,11441.62,99.99,
04/27/2014 17:00,99.99,1.24,1.50,59.07,100.00,71.62,63.84,56.00,1,1,11561.31,99.99,
04/27/2014 17:15,99.99,1.26,1.50,58.87,100.00,71.50,63.67,56.00,1,1,11366.83,99.99,
04/27/2014 17:30,99.99,1.32,1.50,58.69,100.00,71.42,63.43,56.00,1,1,11061.38,99.99,
04/27/2014 17:45,99.99,1.37,1.50,58.85,100.00,71.33,63.46,56.00,1,1,10669.51,99.99,
04/27/2014 18:00,99.99,1.58,1.50,58.90,100.00,71.26,63.25,56.00,1,1,9751.41,98.42,
04/27/2014 18:15,99.99,1.57,1.50,58.69,100.00,71.14,63.07,56.00,1,1,8839.39,96.42,
04/27/2014 18:30,99.99,1.96,1.50,58.87,100.00,71.00,62.88,56.00,1,1,5638.05,85.87,
04/27/2014 18:45,99.99,1.74,1.50,55.08,100.00,70.86,58.96,56.00,1,1,5329.71,82.21,
04/27/2014 19:00,99.99,1.81,1.50,55.88,100.00,71.07,59.65,56.00,1,1,3915.76,76.18,
04/27/2014 19:15,0,0,1.50,57.76,0,71.81,63.15,56.00,0,0,0,0,
04/27/2014 19:30,0,0,1.50,58.99,0,71.82,66.14,56.00,0,0,0,0,
04/27/2014 19:45,0,0,1.50,59.83,0,72.36,67.90,56.00,0,0,0,0,
04/27/2014 20:00,0,0,1.50,60.53,0,71.80,68.91,56.00,0,0,0,0,
04/27/2014 20:15,0,0,1.50,61.16,0,71.33,69.64,56.00,0,0,0,0,
04/27/2014 20:30,0,0,1.50,61.63,0,71.59,70.06,56.00,0,0,0,0,
04/27/2014 20:45,0,0,1.50,62.05,0,71.18,70.41,56.00,0,0,0,0,
04/27/2014 21:00,0,0,1.50,62.22,0,71.44,70.63,56.00,0,0,0,0,
04/27/2014 21:15,0,0,1.50,62.68,0,69.92,70.74,56.00,0,0,0,0,
04/27/2014 21:30,0,0,1.50,62.97,0,68.42,70.58,56.00,0,0,0,0,
04/27/2014 21:45,0,0,1.50,63.15,0,68.46,70.58,56.00,0,0,0,0,
04/27/2014 22:00,0,0,1.50,63.30,0,68.58,70.66,56.00,0,0,0,0,
04/27/2014 22:15,0,0,1.50,63.53,0,68.51,70.70,56.00,0,0,0,0,
04/27/2014 22:30,0,0,1.50,63.61,0,68.98,70.78,56.00,0,0,0,0,
04/27/2014 22:45,0,0,1.50,63.82,0,69.19,70.72,56.00,0,0,0,0,
04/27/2014 23:00,0,0,1.50,63.89,0,68.73,70.72,56.00,0,0,0,0,
04/27/2014 23:15,0,0,1.50,64.00,0,69.13,70.88,56.00,0,0,0,0,
04/27/2014 23:30,0,0,1.50,64.15,0,69.99,71.02,56.00,0,0,0,0,
04/27/2014 23:45,0,0,1.50,64.25,0,69.66,71.08,56.00,0,0,0,0,
04/28/2014 00:00,0,0,1.50,64.31,0,71.51,71.20,56.00,0,0,0,0,
04/28/2014 00:15,0,0,1.50,64.55,0,71.10,71.26,56.00,0,0,0,0,
04/28/2014 00:30,0,0,1.50,64.68,0,71.44,71.32,56.00,0,0,0,0,
04/28/2014 00:45,0,0,1.50,64.77,0,72.05,71.34,56.00,0,0,0,0,
04/28/2014 01:00,0,0,1.50,64.92,0,71.93,71.36,56.00,0,0,0,0,
04/28/2014 01:15,0,0,1.50,65.07,0,72.31,71.29,56.00,0,0,0,0,
04/28/2014 01:30,0,0,1.50,65.15,0,72.46,71.27,56.00,0,0,0,0,
04/28/2014 01:45,0,0,1.50,65.27,0,72.45,71.33,56.00,0,0,0,0,
04/28/2014 02:00,0,0,1.50,65.44,0,72.43,71.42,56.00,0,0,0,0,
04/28/2014 02:15,0,0,1.50,65.57,0,71.65,71.48,56.00,0,0,0,0,
04/28/2014 02:30,0,0,1.50,65.69,0,71.18,71.46,56.00,0,0,0,0,
04/28/2014 02:45,0,0,1.50,65.76,0,70.56,71.47,56.00,0,0,0,0,
04/28/2014 03:00,0,0,1.50,65.85,0,68.87,71.38,56.00,0,0,0,0,
04/28/2014 03:15,0,0,1.50,65.85,0,70.14,71.36,56.00,0,0,0,0,
04/28/2014 03:30,0,0,1.50,65.98,0,70.58,71.38,56.00,0,0,0,0,
04/28/2014 03:45,0,0,1.50,66.00,0,69.89,71.39,56.00,0,0,0,0,
04/28/2014 04:00,0,0,1.50,66.15,0,70.74,71.42,56.00,0,0,0,0,
04/28/2014 04:15,0,0,1.50,66.25,0,70.97,71.49,56.00,0,0,0,0,
04/28/2014 04:30,0,0,1.50,66.31,0,71.16,71.50,56.00,0,0,0,0,
04/28/2014 04:45,0,0,1.50,66.44,0,71.45,71.51,56.00,0,0,0,0,
04/28/2014 05:00,0,0,1.50,66.53,0,71.42,71.51,56.00,0,0,0,0,
04/28/2014 05:15,0,0,1.50,66.46,0,67.66,71.13,56.00,0,0,0,0,
04/28/2014 05:30,0,0,1.50,66.15,0,65.01,70.30,56.00,0,0,0,0,
04/28/2014 05:45,0,0,1.50,66.00,0,64.67,69.99,56.00,0,0,0,0,
04/28/2014 06:00,0,0,1.50,66.00,0,64.41,70.00,56.00,0,0,0,0,
04/28/2014 06:15,0,0.89,1.50,53.95,74.68,72.05,57.75,56.00,1,1,7095.72,67.81,
04/28/2014 06:30,0,1.40,1.50,54.13,78.03,71.74,57.63,56.00,1,1,5102.93,67.43,
04/28/2014 06:45,0,1.53,1.50,54.32,81.83,71.48,57.74,56.00,1,1,4458.97,66.69,
04/28/2014 07:00,0,1.53,1.50,54.13,81.79,71.44,57.40,56.00,1,1,3520.06,66.11,
04/28/2014 07:15,0,1.47,1.50,53.94,83.14,71.33,57.44,56.00,1,1,4330.67,66.07,
04/28/2014 07:30,0,1.59,1.50,53.75,80.81,71.19,56.98,56.00,1,1,2806.66,64.28,
04/28/2014 07:45,0,1.56,1.50,53.75,78.54,71.15,56.94,56.00,1,1,3090.02,63.19,
04/28/2014 08:00,0,1.49,1.50,54.21,79.51,71.44,57.24,56.00,1,1,2805.11,62.82,
04/28/2014 08:15,0,1.54,1.50,54.17,82.40,72.01,57.37,56.00,1,1,2770.54,62.79,
04/28/2014 08:30,0,1.53,1.50,54.12,85.23,72.43,57.53,56.00,1,1,2792.89,61.60,
04/28/2014 08:45,0,1.54,1.50,53.68,82.52,72.75,56.99,56.00,1,1,2644.81,61.06,
04/28/2014 09:00,0,1.50,1.50,53.75,80.99,72.97,57.03,56.00,1,1,2426.82,61.06,
04/28/2014 09:15,0,1.51,1.50,53.74,78.50,73.13,56.92,56.00,1,1,2794.95,60.67,
04/28/2014 09:30,0,1.53,1.50,54.13,79.32,73.28,57.16,56.00,1,1,2711.80,60.56,
04/28/2014 09:45,0,1.53,1.50,54.13,78.73,73.35,56.99,56.00,1,1,2941.50,61.22,
04/28/2014 10:00,0,1.52,1.50,54.74,82.53,73.26,57.37,56.00,1,1,2918.55,60.99,
04/28/2014 10:15,0,1.54,1.50,54.20,84.43,72.97,57.43,56.00,1,1,3057.72,60.95,
04/28/2014 10:30,0,1.54,1.50,54.65,88.48,72.89,57.31,56.00,1,1,2026.46,59.97,
04/28/2014 10:45,0,1.59,1.50,53.75,83.87,72.73,57.00,56.00,1,1,1209.06,59.29,
04/28/2014 11:00,0,1.53,1.50,54.22,85.25,72.75,56.99,56.00,1,1,1997.11,58.61,
04/28/2014 11:15,0,1.55,1.50,54.04,83.84,72.68,57.10,56.00,1,1,1317.51,58.24,
04/28/2014 11:30,0,1.49,1.50,54.14,85.69,72.71,57.33,56.00,1,1,2485.64,59.26,
04/28/2014 11:45,0,1.55,1.50,53.94,83.50,72.69,56.98,56.00,1,1,788.73,57.38,
04/28/2014 12:00,0,1.50,1.50,53.80,85.16,72.82,57.15,56.00,1,1,1708.06,58.61,
04/28/2014 12:15,0,1.50,1.50,54.13,88.81,72.89,57.37,56.00,1,1,2182.25,58.27,
04/28/2014 12:30,0,1.50,1.50,53.86,90.14,72.86,57.34,56.00,1,1,2697.58,58.15,
04/28/2014 12:45,0,1.51,1.50,54.14,92.99,72.59,57.35,56.00,1,1,2031.31,58.33,
04/28/2014 13:00,0,1.48,1.50,53.85,92.21,72.36,57.08,56.00,1,1,2554.72,58.40,
04/28/2014 13:15,0,1.42,1.50,54.13,94.58,72.29,57.20,56.00,1,1,3093.12,59.13,
04/28/2014 13:30,0,1.47,1.50,53.74,94.68,72.21,57.18,56.00,1,1,2964.40,59.59,
04/28/2014 13:45,0,1.46,1.50,54.09,95.18,72.17,57.14,56.00,1,1,3188.42,60.82,
04/28/2014 14:00,0,1.49,1.50,53.75,88.89,72.06,56.73,56.00,1,1,3162.15,60.41,
04/28/2014 14:15,0,1.50,1.50,54.13,90.37,72.05,57.22,56.00,1,1,3288.76,61.22,
04/28/2014 14:30,0,1.45,1.50,54.45,93.59,72.04,57.42,56.00,1,1,3435.29,61.24,
04/28/2014 14:45,0,1.46,1.50,54.51,97.38,72.04,57.52,56.00,1,1,3656.21,61.90,
04/28/2014 15:00,99.99,1.47,1.50,54.89,100.00,72.05,58.17,56.00,1,1,4133.16,63.21,
04/28/2014 15:15,99.99,1.40,1.50,55.62,100.00,71.98,58.76,56.00,1,1,4409.83,65.55,
04/28/2014 15:30,99.99,1.44,1.50,55.75,100.00,71.87,59.03,56.00,1,1,3997.91,65.51,
04/28/2014 15:45,99.99,1.44,1.50,56.79,100.00,71.81,59.86,56.00,1,1,4850.39,66.19,
04/28/2014 16:00,99.99,1.44,1.50,56.16,100.00,71.74,59.75,56.00,1,1,5088.87,67.60,
04/28/2014 16:15,99.99,1.45,1.50,55.65,100.00,71.66,58.97,56.00,1,1,4230.12,68.65,
04/28/2014 16:30,99.99,1.57,1.50,55.36,100.00,71.57,58.70,56.00,1,1,3778.51,66.21,
04/28/2014 16:45,99.99,1.64,1.50,54.95,100.00,71.50,58.28,56.00,1,1,3238.58,64.57,
04/28/2014 17:00,99.99,1.61,1.50,55.01,100.00,71.46,58.21,56.00,1,1,2651.17,63.09,
04/28/2014 17:15,99.99,1.58,1.50,54.76,100.00,71.44,58.12,56.00,1,1,2597.74,61.99,
04/28/2014 17:30,99.99,1.64,1.50,54.70,100.00,71.43,58.28,56.00,1,1,990.70,60.22,
04/28/2014 17:45,99.99,1.57,1.50,54.70,100.00,71.50,58.08,56.00,1,1,817.49,58.98,
04/28/2014 18:00,99.99,1.58,1.50,54.89,100.00,71.50,58.13,56.00,1,1,930.86,58.47,
04/28/2014 18:15,0,0,1.50,56.60,0,68.98,60.67,56.00,0,0,0,0,
04/28/2014 18:30,0,0,1.50,58.02,0,65.95,63.27,56.00,0,0,0,0,
04/28/2014 18:45,0,0,1.50,58.93,0,64.34,64.10,56.00,0,0,0,0,
04/28/2014 19:00,0,0,1.50,59.53,0,64.13,64.90,56.00,0,0,0,0,
04/28/2014 19:15,0,0,1.50,59.83,0,63.43,64.46,56.00,0,0,0,0,
04/28/2014 19:30,0,0,1.50,60.16,0,64.50,65.65,56.00,0,0,0,0,
04/28/2014 19:45,0,0,1.50,60.59,0,63.69,65.96,56.00,0,0,0,0,
04/28/2014 20:00,0,0,1.50,60.97,0,63.37,66.12,56.00,0,0,0,0,
04/28/2014 20:15,0,0,1.50,61.25,0,63.35,66.33,56.00,0,0,0,0,
04/28/2014 20:30,0,0,1.50,61.38,0,65.13,67.15,56.00,0,0,0,0,
04/28/2014 20:45,0,0,1.50,61.65,0,68.89,68.66,56.00,0,0,0,0,
04/28/2014 21:00,0,0,1.50,62.20,0,68.54,68.78,56.00,0,0,0,0,
04/28/2014 21:15,0,0,1.50,62.21,0,70.82,69.49,56.00,0,0,0,0,
04/28/2014 21:30,0,0,1.50,62.30,0,71.59,69.92,56.00,0,0,0,0,
04/28/2014 21:45,0,0,1.50,62.53,0,72.05,70.20,56.00,0,0,0,0,
04/28/2014 22:00,0,0,1.50,62.87,0,72.20,70.40,56.00,0,0,0,0,
04/28/2014 22:15,0,0,1.50,63.07,0,72.34,70.48,56.00,0,0,0,0,
04/28/2014 22:30,0,0,1.50,63.45,0,71.43,70.40,56.00,0,0,0,0,
04/28/2014 22:45,0,0,1.50,63.53,0,71.13,70.52,56.00,0,0,0,0,
04/28/2014 23:00,0,0,1.50,63.61,0,72.02,70.61,56.00,0,0,0,0,
04/28/2014 23:15,0,0,1.50,63.84,0,71.06,70.64,56.00,0,0,0,0,
04/28/2014 23:30,0,0,1.50,63.91,0,71.81,70.69,56.00,0,0,0,0,
04/28/2014 23:45,0,0,1.50,64.00,0,72.22,70.72,56.00,0,0,0,0,
04/29/2014 00:00,0,0,1.50,64.13,0,72.20,70.70,56.00,0,0,0,0,
04/29/2014 00:15,0,0,1.50,64.22,0,72.33,70.60,56.00,0,0,0,0,
04/29/2014 00:30,0,0,1.50,64.37,0,72.36,70.62,56.00,0,0,0,0,
04/29/2014 00:45,0,0,1.50,64.52,0,72.36,70.58,56.00,0,0,0,0,
04/29/2014 01:00,0,0,1.50,64.69,0,72.34,70.51,56.00,0,0,0,0,
04/29/2014 01:15,0,0,1.50,64.84,0,72.30,70.38,56.00,0,0,0,0,
04/29/2014 01:30,0,0,1.50,65.01,0,72.28,70.39,56.00,0,0,0,0,
04/29/2014 01:45,0,0,1.50,65.15,0,72.26,70.33,56.00,0,0,0,0,
04/29/2014 02:00,0,0,1.50,65.31,0,72.24,70.27,56.00,0,0,0,0,
04/29/2014 02:15,0,0,1.50,65.45,0,72.23,70.27,56.00,0,0,0,0,
04/29/2014 02:30,0,0,1.50,65.55,0,72.20,70.11,56.00,0,0,0,0,
04/29/2014 02:45,0,0,1.50,65.69,0,72.19,70.08,56.00,0,0,0,0,
04/29/2014 03:00,0,0,1.50,65.84,0,72.20,70.06,56.00,0,0,0,0,
04/29/2014 03:15,0,0,1.50,65.99,0,72.16,70.03,56.00,0,0,0,0,
04/29/2014 03:30,0,0,1.50,66.08,0,72.14,70.03,56.00,0,0,0,0,
