TT,CCV1,DSP,DSPSP,MAT,OAD,RAT,PHV1,SAT,SCH,SFS,SupCFM,SupVFD1,SATSP,
06/21/2014 10:30,20.00,1.52,1.50,72.67,0,74.65,0,56.67,1,1,5259.03,46.83,57.00,
06/21/2014 10:45,19.31,1.51,1.50,72.68,0,74.63,0,56.91,1,1,5120.00,46.82,57.00,
06/21/2014 11:00,18.89,1.51,1.50,72.68,0,74.65,0,56.93,1,1,5453.77,46.88,57.00,
06/21/2014 11:15,19.30,1.51,1.50,72.70,0,74.63,0,57.02,1,1,5180.55,46.83,57.00,
06/21/2014 11:30,18.97,1.50,1.50,72.80,0,74.66,0,57.01,1,1,5644.01,46.96,57.00,
06/21/2014 11:45,18.71,1.49,1.50,72.76,0,74.63,0,56.94,1,1,5251.32,46.90,57.00,
06/21/2014 12:00,20.78,1.51,1.50,72.80,0,74.64,0,57.13,1,1,5109.31,46.92,57.00,
06/21/2014 12:15,21.49,1.50,1.50,72.79,0,74.63,0,57.08,1,1,5267.58,46.90,57.00,
06/21/2014 12:30,22.63,1.50,1.50,72.80,0,74.64,0,57.09,1,1,5269.03,47.12,57.00,
06/21/2014 12:45,24.69,1.48,1.50,72.84,0,74.66,0,57.14,1,1,5748.85,47.25,57.00,
06/21/2014 13:00,26.47,1.50,1.50,72.87,0,74.66,0,57.12,1,1,5152.06,47.00,57.00,
06/21/2014 13:15,20.09,1.50,1.50,72.87,0,74.64,0,56.44,1,1,5689.21,47.20,57.00,
06/21/2014 13:30,20.03,1.50,1.50,72.90,0,74.63,0,56.96,1,1,5811.28,47.11,57.00,
06/21/2014 13:45,19.62,1.50,1.50,72.83,0,74.61,0,57.00,1,1,5986.88,47.59,57.00,
06/21/2014 14:00,20.09,1.50,1.50,72.87,0,74.61,0,57.03,1,1,5914.98,47.61,57.00,
06/21/2014 14:15,23.22,1.50,1.50,72.94,0,74.65,0,57.25,1,1,6264.36,47.64,57.00,
06/21/2014 14:30,25.41,1.49,1.50,72.92,0,74.60,0,57.19,1,1,6281.24,48.00,57.00,
06/21/2014 14:45,28.24,1.50,1.50,72.96,0,74.59,0,57.22,1,1,6264.63,47.77,57.00,
06/21/2014 15:00,20.48,1.50,1.50,72.84,0,74.57,0,56.84,1,1,6552.92,47.86,57.00,
06/21/2014 15:15,21.08,1.50,1.50,72.83,0,74.56,0,57.01,1,1,6671.43,48.19,57.00,
06/21/2014 15:30,22.89,1.50,1.50,72.93,0,74.55,0,57.16,1,1,6823.18,48.21,57.00,
06/21/2014 15:45,21.06,1.49,1.50,73.28,0,74.57,0,56.27,1,1,7608.96,48.70,57.00,
06/21/2014 16:00,23.24,1.50,1.50,73.11,0,74.60,0,57.12,1,1,7138.27,48.38,57.00,
06/21/2014 16:15,23.72,1.52,1.50,73.07,0,74.60,0,56.99,1,1,6722.30,48.26,57.00,
06/21/2014 16:30,23.80,1.51,1.50,73.08,0,74.56,0,57.01,1,1,6632.65,48.19,57.00,
06/21/2014 16:45,20.56,1.52,1.50,72.99,0,74.52,0,56.81,1,1,6608.00,47.94,57.00,
06/21/2014 17:00,20.37,1.51,1.50,72.90,0,74.52,0,56.98,1,1,6510.64,47.83,57.00,
06/21/2014 17:15,20.91,1.51,1.50,72.95,0,74.55,0,57.06,1,1,6146.65,47.56,57.00,
06/21/2014 17:30,67.90,1.51,1.50,72.85,0,74.55,0,63.07,1,1,5851.50,47.50,57.00,
06/21/2014 17:45,0,0,1.50,70.90,0,75.44,0,64.42,0,0,0,0,57.00,
06/21/2014 18:00,0,0,1.50,69.98,0,75.18,0,65.70,0,0,0,0,57.00,
06/21/2014 18:15,0,0,1.50,69.41,0,74.16,0,66.92,0,0,0,0,57.00,
06/21/2014 18:30,0,0,1.50,69.02,0,73.67,0,67.96,0,0,0,0,57.00,
06/21/2014 18:45,0,0,1.50,68.94,0,73.51,0,68.47,0,0,0,0,57.00,
06/21/2014 19:00,0,0,1.50,68.92,0,73.37,0,68.86,0,0,0,0,57.00,
06/21/2014 19:15,0,0,1.50,69.00,0,73.79,0,68.73,0,0,0,0,57.00,
06/21/2014 19:30,0,0,1.50,69.06,0,73.88,0,68.58,0,0,0,0,57.00,
06/21/2014 19:45,0,0,1.50,69.29,0,73.99,0,68.36,0,0,0,0,57.00,
06/21/2014 20:00,0,0,1.50,69.47,0,73.89,0,68.37,0,0,0,0,57.00,
06/21/2014 20:15,0,0,1.50,69.60,0,73.86,0,68.42,0,0,0,0,57.00,
06/21/2014 20:30,0,0,1.50,69.73,0,73.79,0,68.46,0,0,0,0,57.00,
06/21/2014 20:45,0,0,1.50,69.90,0,73.78,0,68.45,0,0,0,0,57.00,
06/21/2014 21:00,0,0,1.50,70.03,0,73.76,0,68.46,0,0,0,0,57.00,
06/21/2014 21:15,0,0,1.50,70.07,0,73.76,0,68.55,0,0,0,0,57.00,
06/21/2014 21:30,0,0,1.50,70.07,0,73.72,0,68.66,0,0,0,0,57.00,
06/21/2014 21:45,0,0,1.50,70.11,0,73.71,0,68.71,0,0,0,0,57.00,
06/21/2014 22:00,0,0,1.50,70.14,0,73.69,0,68.76,0,0,0,0,57.00,
06/21/2014 22:15,0,0,1.50,70.21,0,73.69,0,68.73,0,0,0,0,57.00,
06/21/2014 22:30,0,0,1.50,70.17,0,73.68,0,68.78,0,0,0,0,57.00,
06/21/2014 22:45,0,0,1.50,70.19,0,73.68,0,68.79,0,0,0,0,57.00,
06/21/2014 23:00,0,0,1.50,70.18,0,73.68,0,68.81,0,0,0,0,57.00,
06/21/2014 23:15,0,0,1.50,70.09,0,73.67,0,68.91,0,0,0,0,57.00,
06/21/2014 23:30,0,0,1.50,70.07,0,73.69,0,68.92,0,0,0,0,57.00,
06/21/2014 23:45,0,0,1.50,70.03,0,73.69,0,68.94,0,0,0,0,57.00,
06/22/2014 00:00,0,0,1.50,69.94,0,73.63,0,68.97,0,0,0,0,57.00,
06/22/2014 00:15,0,0,1.50,69.85,0,73.62,0,69.00,0,0,0,0,57.00,
06/22/2014 00:30,0,0,1.50,69.75,0,73.60,0,69.03,0,0,0,0,57.00,
06/22/2014 00:45,0,0,1.50,69.67,0,73.57,0,69.06,0,0,0,0,57.00,
06/22/2014 01:00,0,0,1.50,69.62,0,73.60,0,69.07,0,0,0,0,57.00,
06/22/2014 01:15,0,0,1.50,69.61,0,73.62,0,69.10,0,0,0,0,57.00,
06/22/2014 01:30,0,0,1.50,69.61,0,73.61,0,69.09,0,0,0,0,57.00,
06/22/2014 01:45,0,0,1.50,69.59,0,73.69,0,69.13,0,0,0,0,57.00,
06/22/2014 02:00,0,0,1.50,69.52,0,73.69,0,69.15,0,0,0,0,57.00,
06/22/2014 02:15,0,0,1.50,69.47,0,73.71,0,69.10,0,0,0,0,57.00,
06/22/2014 02:30,0,0,1.50,69.48,0,73.69,0,69.13,0,0,0,0,57.00,
06/22/2014 02:45,0,0,1.50,69.48,0,73.68,0,69.12,0,0,0,0,57.00,
06/22/2014 03:00,0,0,1.50,69.43,0,73.69,0,69.14,0,0,0,0,57.00,
06/22/2014 03:15,0,0,1.50,69.36,0,73.68,0,69.16,0,0,0,0,57.00,
06/22/2014 03:30,0,0,1.50,69.32,0,73.70,0,69.17,0,0,0,0,57.00,
06/22/2014 03:45,0,0,1.50,69.31,0,73.72,0,69.21,0,0,0,0,57.00,
06/22/2014 04:00,0,0,1.50,69.29,0,73.71,0,69.21,0,0,0,0,57.00,
06/22/2014 04:15,0,0,1.50,69.29,0,73.67,0,69.23,0,0,0,0,57.00,
06/22/2014 04:30,0,0,1.50,69.23,0,73.69,0,69.25,0,0,0,0,57.00,
06/22/2014 04:45,0,0,1.50,69.13,0,73.68,0,69.24,0,0,0,0,57.00,
06/22/2014 05:00,0,0,1.50,69.02,0,73.64,0,69.21,0,0,0,0,57.00,
06/22/2014 05:15,0,0,1.50,68.93,0,73.65,0,69.20,0,0,0,0,57.00,
06/22/2014 05:30,0,0,1.50,68.82,0,73.68,0,69.16,0,0,0,0,57.00,
06/22/2014 05:45,0,0,1.50,68.70,0,73.69,0,69.10,0,0,0,0,57.00,
06/22/2014 06:00,0,0,1.50,68.61,0,73.70,0,69.07,0,0,0,0,57.00,
06/22/2014 06:15,0,0,1.50,68.51,0,73.72,0,69.06,0,0,0,0,57.00,
06/22/2014 06:30,0,0,1.50,68.38,0,73.72,0,68.99,0,0,0,0,57.00,
06/22/2014 06:45,0,0,1.50,68.32,0,73.69,0,68.96,0,0,0,0,57.00,
06/22/2014 07:00,0,0,1.50,68.27,0,73.69,0,68.94,0,0,0,0,57.00,
06/22/2014 07:15,0,0,1.50,68.27,0,73.70,0,68.91,0,0,0,0,57.00,
06/22/2014 07:30,0,0,1.50,68.27,0,73.72,0,68.90,0,0,0,0,57.00,
06/22/2014 07:45,0,0,1.50,68.31,0,73.73,0,68.87,0,0,0,0,57.00,
06/22/2014 08:00,0,0,1.50,68.32,0,73.74,0,68.86,0,0,0,0,57.00,
06/22/2014 08:15,0,0,1.50,68.36,0,73.73,0,68.86,0,0,0,0,57.00,
06/22/2014 08:30,0,0,1.50,68.36,0,73.75,0,68.88,0,0,0,0,57.00,
06/22/2014 08:45,0,0,1.50,68.40,0,73.77,0,68.87,0,0,0,0,57.00,
06/22/2014 09:00,0,0,1.50,68.48,0,73.84,0,68.90,0,0,0,0,57.00,
06/22/2014 09:15,0,0,1.50,68.54,0,73.87,0,68.95,0,0,0,0,57.00,
06/22/2014 09:30,0,0,1.50,68.67,0,73.90,0,68.94,0,0,0,0,57.00,
06/22/2014 09:45,0,0,1.50,68.78,0,73.88,0,68.99,0,0,0,0,57.00,
06/22/2014 10:00,0,0,1.50,68.89,0,73.81,0,69.06,0,0,0,0,57.00,
06/22/2014 10:15,0,0,1.50,69.04,0,73.91,0,69.08,0,0,0,0,57.00,
06/22/2014 10:30,0,0,1.50,69.12,0,73.99,0,69.13,0,0,0,0,57.00,
06/22/2014 10:45,0,0,1.50,69.28,0,74.02,0,69.17,0,0,0,0,57.00,
06/22/2014 11:00,0,0,1.50,69.42,0,74.07,0,69.22,0,0,0,0,57.00,
06/22/2014 11:15,0,0,1.50,69.56,0,74.08,0,69.29,0,0,0,0,57.00,
06/22/2014 11:30,0,0,1.50,69.60,0,73.93,0,69.37,0,0,0,0,57.00,
06/22/2014 11:45,0,0,1.50,69.76,0,73.99,0,69.42,0,0,0,0,57.00,
06/22/2014 12:00,0,0,1.50,69.77,0,74.07,0,69.53,0,0,0,0,57.00,
06/22/2014 12:15,0,0,1.50,69.81,0,74.03,0,69.57,0,0,0,0,57.00,
06/22/2014 12:30,0,0,1.50,69.82,0,74.05,0,69.69,0,0,0,0,57.00,
06/22/2014 12:45,0,0,1.50,69.82,0,74.07,0,69.72,0,0,0,0,57.00,
06/22/2014 13:00,0,0,1.50,69.82,0,74.08,0,69.74,0,0,0,0,57.00,
06/22/2014 13:15,0,0,1.50,69.90,0,74.17,0,69.75,0,0,0,0,57.00,
06/22/2014 13:30,0,0,1.50,69.91,0,74.18,0,69.77,0,0,0,0,57.00,
06/22/2014 13:45,0,0,1.50,69.91,0,74.23,0,69.80,0,0,0,0,57.00,
06/22/2014 14:00,0,0,1.50,69.90,0,74.37,0,69.82,0,0,0,0,57.00,
06/22/2014 14:15,0,0,1.50,69.89,0,74.49,0,69.83,0,0,0,0,57.00,
06/22/2014 14:30,0,0,1.50,69.80,0,74.52,0,69.91,0,0,0,0,57.00,
06/22/2014 14:45,0,0,1.50,69.87,0,74.51,0,69.87,0,0,0,0,57.00,
06/22/2014 15:00,0,0,1.50,70.00,0,74.58,0,69.94,0,0,0,0,57.00,
06/22/2014 15:15,0,0,1.50,70.08,0,74.57,0,70.00,0,0,0,0,57.00,
06/22/2014 15:30,0,0,1.50,70.15,0,74.55,0,70.02,0,0,0,0,57.00,
06/22/2014 15:45,0,0,1.50,70.21,0,74.61,0,70.04,0,0,0,0,57.00,
06/22/2014 16:00,0,0,1.50,70.22,0,74.59,0,70.09,0,0,0,0,57.00,
06/22/2014 16:15,0,0,1.50,70.23,0,74.61,0,70.13,0,0,0,0,57.00,
06/22/2014 16:30,0,0,1.50,70.22,0,74.61,0,70.14,0,0,0,0,57.00,
06/22/2014 16:45,0,0,1.50,70.23,0,74.67,0,70.19,0,0,0,0,57.00,
06/22/2014 17:00,0,0,1.50,70.26,0,74.68,0,70.19,0,0,0,0,57.00,
06/22/2014 17:15,0,0,1.50,70.26,0,74.66,0,70.24,0,0,0,0,57.00,
06/22/2014 17:30,0,0,1.50,70.22,0,74.72,0,70.25,0,0,0,0,57.00,
06/22/2014 17:45,0,0,1.50,70.21,0,74.75,0,70.26,0,0,0,0,57.00,
06/22/2014 18:00,0,0,1.50,70.21,0,74.70,0,70.28,0,0,0,0,57.00,
06/22/2014 18:15,0,0,1.50,70.20,0,74.76,0,70.27,0,0,0,0,57.00,
06/22/2014 18:30,0,0,1.50,70.18,0,74.80,0,70.28,0,0,0,0,57.00,
06/22/2014 18:45,0,0,1.50,70.18,0,74.83,0,70.28,0,0,0,0,57.00,
06/22/2014 19:00,0,0,1.50,70.17,0,74.89,0,70.29,0,0,0,0,57.00,
06/22/2014 19:15,0,0,1.50,70.20,0,74.88,0,70.29,0,0,0,0,57.00,
06/22/2014 19:30,0,0,1.50,70.22,0,74.84,0,70.30,0,0,0,0,57.00,
06/22/2014 19:45,0,0,1.50,70.24,0,74.84,0,70.30,0,0,0,0,57.00,
06/22/2014 20:00,0,0,1.50,70.21,0,74.84,0,70.30,0,0,0,0,57.00,
06/22/2014 20:15,0,0,1.50,70.18,0,74.85,0,70.31,0,0,0,0,57.00,
06/22/2014 20:30,0,0,1.50,70.14,0,74.85,0,70.30,0,0,0,0,57.00,
06/22/2014 20:45,0,0,1.50,70.09,0,74.83,0,70.28,0,0,0,0,57.00,
06/22/2014 21:00,0,0,1.50,70.02,0,74.81,0,70.27,0,0,0,0,57.00,
06/22/2014 21:15,0,0,1.50,69.91,0,74.78,0,70.22,0,0,0,0,57.00,
06/22/2014 21:30,0,0,1.50,69.81,0,74.75,0,70.18,0,0,0,0,57.00,
06/22/2014 21:45,0,0,1.50,69.65,0,74.69,0,70.13,0,0,0,0,57.00,
06/22/2014 22:00,0,0,1.50,69.43,0,74.66,0,70.04,0,0,0,0,57.00,
06/22/2014 22:15,0,0,1.50,69.21,0,74.62,0,69.98,0,0,0,0,57.00,
06/22/2014 22:30,0,0,1.50,68.86,0,74.54,0,69.81,0,0,0,0,57.00,
06/22/2014 22:45,0,0,1.50,68.67,0,74.47,0,69.70,0,0,0,0,57.00,
06/22/2014 23:00,0,0,1.50,68.60,0,74.47,0,69.65,0,0,0,0,57.00,
06/22/2014 23:15,0,0,1.50,68.54,0,74.49,0,69.58,0,0,0,0,57.00,
06/22/2014 23:30,0,0,1.50,68.51,0,74.48,0,69.51,0,0,0,0,57.00,
06/22/2014 23:45,0,0,1.50,68.48,0,74.45,0,69.45,0,0,0,0,57.00,
06/23/2014 00:00,0,0,1.50,68.51,0,74.43,0,69.39,0,0,0,0,57.00,
06/23/2014 00:15,0,0,1.50,68.52,0,74.45,0,69.36,0,0,0,0,57.00,
06/23/2014 00:30,0,0,1.50,68.55,0,74.42,0,69.30,0,0,0,0,57.00,
06/23/2014 00:45,0,0,1.50,68.56,0,74.43,0,69.27,0,0,0,0,57.00,
06/23/2014 01:00,0,0,1.50,68.54,0,74.42,0,69.24,0,0,0,0,57.00,
06/23/2014 01:15,0,0,1.50,68.54,0,74.40,0,69.19,0,0,0,0,57.00,
06/23/2014 01:30,0,0,1.50,68.51,0,74.39,0,69.14,0,0,0,0,57.00,
06/23/2014 01:45,0,0,1.50,68.51,0,74.39,0,69.13,0,0,0,0,57.00,
06/23/2014 02:00,0,0,1.50,68.55,0,74.41,0,69.11,0,0,0,0,57.00,
06/23/2014 02:15,0,0,1.50,68.62,0,74.45,0,69.11,0,0,0,0,57.00,
06/23/2014 02:30,0,0,1.50,68.67,0,74.47,0,69.11,0,0,0,0,57.00,
06/23/2014 02:45,0,0,1.50,68.74,0,74.47,0,69.10,0,0,0,0,57.00,
06/23/2014 03:00,0,0,1.50,68.82,0,74.48,0,69.12,0,0,0,0,57.00,
06/23/2014 03:15,0,0,1.50,68.88,0,74.49,0,69.11,0,0,0,0,57.00,
06/23/2014 03:30,0,0,1.50,69.00,0,74.50,0,69.12,0,0,0,0,57.00,
06/23/2014 03:45,0,0,1.50,69.15,0,74.52,0,69.17,0,0,0,0,57.00,
06/23/2014 04:00,0,0,1.50,69.28,0,74.54,0,69.18,0,0,0,0,57.00,
06/23/2014 04:15,0,0,1.50,69.33,0,74.53,0,69.20,0,0,0,0,57.00,
06/23/2014 04:30,0,0,1.50,69.37,0,74.53,0,69.25,0,0,0,0,57.00,
06/23/2014 04:45,0,0,1.50,69.39,0,74.54,0,69.28,0,0,0,0,57.00,
06/23/2014 05:00,0,0,1.50,69.43,0,74.55,0,69.32,0,0,0,0,57.00,
06/23/2014 05:15,0,0,1.50,69.47,0,74.47,0,69.16,0,0,0,0,57.00,
06/23/2014 05:30,0,0,1.50,69.54,0,74.39,0,69.14,0,0,0,0,57.00,
06/23/2014 05:45,100.00,0.64,1.50,68.35,100.00,77.13,0,70.74,1,1,34153.80,93.66,57.00,
06/23/2014 06:00,100.00,0.73,1.50,68.62,100.00,76.52,0,59.99,1,1,35766.44,99.99,57.00,
06/23/2014 06:15,100.00,0.72,1.50,68.66,100.00,75.86,0,61.34,1,1,35984.20,99.99,57.00,
06/23/2014 06:30,100.00,0.78,1.50,68.48,100.00,75.68,0,61.88,1,1,35719.19,99.99,57.00,
06/23/2014 06:45,100.00,0.95,1.50,68.46,100.00,75.54,0,61.38,1,1,35172.22,99.99,57.00,
06/23/2014 07:00,100.00,1.26,1.50,68.57,100.00,75.46,0,61.17,1,1,34300.26,99.99,57.00,
06/23/2014 07:15,100.00,1.77,1.50,68.82,100.00,75.41,0,59.86,1,1,29385.95,91.72,57.00,
06/23/2014 07:30,100.00,1.81,1.50,69.04,100.00,75.32,0,57.63,1,1,23230.31,79.51,57.00,
06/23/2014 07:45,79.25,1.81,1.50,68.97,100.00,75.29,0,54.77,1,1,16847.63,68.02,57.00,
06/23/2014 08:00,41.02,1.68,1.50,68.99,0,75.28,0,54.19,1,1,12867.62,60.22,57.00,
06/23/2014 08:15,24.93,1.58,1.50,72.05,0,74.59,0,56.02,1,1,11539.98,55.52,57.00,
06/23/2014 08:30,27.03,1.52,1.50,72.46,0,74.78,0,57.27,1,1,10948.87,53.93,57.00,
06/23/2014 08:45,25.43,1.53,1.50,72.80,0,74.95,0,56.80,1,1,9884.50,52.69,57.00,
06/23/2014 09:00,20.85,1.52,1.50,73.00,0,75.06,0,56.59,1,1,9450.93,51.95,57.00,
06/23/2014 09:15,21.71,1.50,1.50,73.12,0,75.15,0,57.00,1,1,9076.30,51.40,57.00,
06/23/2014 09:30,22.64,1.50,1.50,73.22,0,75.23,0,57.00,1,1,8769.48,50.94,57.00,
06/23/2014 09:45,22.19,1.51,1.50,73.23,0,75.28,0,56.99,1,1,8358.78,50.08,57.00,
06/23/2014 10:00,25.10,1.52,1.50,73.11,0,75.47,0,57.24,1,1,8244.26,49.20,57.00,
06/23/2014 10:15,29.69,1.50,1.50,73.17,0,75.60,0,57.38,1,1,8335.97,49.07,57.00,
06/23/2014 10:30,24.04,1.49,1.50,73.21,0,75.57,0,56.90,1,1,8233.78,48.84,57.00,
06/23/2014 10:45,24.38,1.50,1.50,73.32,0,75.58,0,57.19,1,1,8368.09,48.96,57.00,
06/23/2014 11:00,28.68,1.50,1.50,73.44,0,75.62,0,57.37,1,1,8139.92,49.00,57.00,
06/23/2014 11:15,22.46,1.46,1.50,73.44,0,75.61,0,55.98,1,1,8183.08,49.84,57.00,
06/23/2014 11:30,24.57,1.51,1.50,73.60,0,75.68,0,56.95,1,1,8103.64,49.00,57.00,
06/23/2014 11:45,24.51,1.48,1.50,73.75,0,75.71,0,56.92,1,1,8642.80,49.42,57.00,
06/23/2014 12:00,24.75,1.50,1.50,73.66,0,75.61,0,56.93,1,1,8240.16,49.16,57.00,
06/23/2014 12:15,24.18,1.50,1.50,73.75,0,75.70,0,56.92,1,1,8215.59,49.06,57.00,
06/23/2014 12:30,24.89,1.51,1.50,73.69,0,75.64,0,57.01,1,1,8157.29,49.02,57.00,
06/23/2014 12:45,24.78,1.50,1.50,73.71,0,75.58,0,56.92,1,1,8147.82,49.07,57.00,
06/23/2014 13:00,26.56,1.50,1.50,73.75,0,75.59,0,57.12,1,1,8508.57,49.14,57.00,
06/23/2014 13:15,25.11,1.45,1.50,73.65,0,75.48,0,56.91,1,1,9500.05,50.23,57.00,
06/23/2014 13:30,25.68,1.48,1.50,73.69,0,75.43,0,56.98,1,1,9033.73,50.37,57.00,
06/23/2014 13:45,27.15,1.51,1.50,73.70,0,75.36,0,57.09,1,1,8927.99,50.27,57.00,
06/23/2014 14:00,22.90,1.51,1.50,73.75,0,75.38,0,56.21,1,1,9086.90,50.59,57.00,
06/23/2014 14:15,22.09,1.46,1.50,73.70,0,75.36,0,56.79,1,1,9386.34,50.86,57.00,
06/23/2014 14:30,23.67,1.48,1.50,73.90,0,75.34,0,57.08,1,1,9604.46,50.95,57.00,
06/23/2014 14:45,25.57,1.47,1.50,73.93,0,75.37,0,57.08,1,1,10247.22,51.25,57.00,
06/23/2014 15:00,26.71,1.50,1.50,73.84,0,75.35,0,57.03,1,1,9519.25,50.76,57.00,
06/23/2014 15:15,24.10,1.49,1.50,73.91,0,75.35,0,56.41,1,1,9556.98,51.00,57.00,
06/23/2014 15:30,22.02,1.49,1.50,73.94,0,75.38,0,56.73,1,1,9768.60,51.09,57.00,
06/23/2014 15:45,26.04,1.49,1.50,73.99,0,75.34,0,57.19,1,1,10059.05,51.50,57.00,
06/23/2014 16:00,30.26,1.49,1.50,74.05,0,75.31,0,57.25,1,1,10439.69,51.72,57.00,
06/23/2014 16:15,24.26,1.50,1.50,74.12,0,75.29,0,56.84,1,1,10312.39,51.86,57.00,
06/23/2014 16:30,25.84,1.49,1.50,74.29,0,75.29,0,57.08,1,1,10647.38,52.10,57.00,
06/23/2014 16:45,30.00,1.49,1.50,74.39,0,75.26,0,57.29,1,1,10986.78,52.41,57.00,
06/23/2014 17:00,30.00,1.49,1.50,74.39,0,75.26,0,57.29,1,1,10986.78,52.41,NULL,
06/23/2014 17:15,23.81,1.50,1.50,74.15,0,75.18,0,56.86,1,1,10277.36,51.94,57.00,
06/23/2014 17:30,23.80,1.50,1.50,74.15,0,75.18,0,56.86,1,1,10277.36,51.93,57.00,
06/23/2014 17:45,24.05,1.48,1.50,74.26,0,75.18,0,56.97,1,1,10695.09,52.02,57.00,
06/23/2014 18:00,94.78,1.44,1.50,74.16,0,75.20,0,65.23,1,1,11542.40,52.97,57.00,
06/23/2014 18:15,0,0,1.50,73.13,0,76.27,0,66.21,0,0,0,0,57.00,
06/23/2014 18:30,0,0,1.50,72.41,0,76.61,0,66.90,0,0,0,0,57.00,
06/23/2014 18:45,0,0,1.50,72.07,0,76.32,0,67.75,0,0,0,0,57.00,
06/23/2014 19:00,0,0,1.50,72.06,0,76.04,0,68.37,0,0,0,0,57.00,
06/23/2014 19:15,0,0,1.50,72.26,0,75.89,0,68.67,0,0,0,0,57.00,
06/23/2014 19:30,0,0,1.50,72.83,0,75.69,0,68.75,0,0,0,0,57.00,
06/23/2014 19:45,0,0,1.50,73.11,0,75.52,0,68.95,0,0,0,0,57.00,
06/23/2014 20:00,0,0,1.50,73.34,0,75.31,0,69.12,0,0,0,0,57.00,
06/23/2014 20:15,0,0,1.50,73.55,0,75.34,0,69.27,0,0,0,0,57.00,
06/23/2014 20:30,0,0,1.50,73.66,0,75.27,0,69.38,0,0,0,0,57.00,
06/23/2014 20:45,0,0,1.50,73.73,0,75.23,0,69.54,0,0,0,0,57.00,
06/23/2014 21:00,0,0,1.50,73.92,0,75.14,0,69.66,0,0,0,0,57.00,
06/23/2014 21:15,0,0,1.50,72.41,0,74.83,0,70.33,0,0,0,0,57.00,
06/23/2014 21:30,0,0,1.50,71.95,0,74.77,0,70.58,0,0,0,0,57.00,
06/23/2014 21:45,0,0,1.50,71.72,0,74.72,0,70.61,0,0,0,0,57.00,
06/23/2014 22:00,0,0,1.50,71.60,0,74.71,0,70.56,0,0,0,0,57.00,
06/23/2014 22:15,0,0,1.50,71.53,0,74.74,0,70.60,0,0,0,0,57.00,
06/23/2014 22:30,0,0,1.50,71.50,0,74.67,0,70.57,0,0,0,0,57.00,
06/23/2014 22:45,0,0,1.50,71.54,0,74.70,0,70.55,0,0,0,0,57.00,
06/23/2014 23:00,0,0,1.50,71.57,0,74.77,0,70.58,0,0,0,0,57.00,
06/23/2014 23:15,0,0,1.50,71.66,0,74.70,0,70.47,0,0,0,0,57.00,
06/23/2014 23:30,0,0,1.50,71.71,0,74.58,0,70.48,0,0,0,0,57.00,
06/23/2014 23:45,0,0,1.50,71.74,0,74.62,0,70.49,0,0,0,0,57.00,
06/24/2014 00:00,0,0,1.50,71.75,0,74.67,0,70.52,0,0,0,0,57.00,
06/24/2014 00:15,0,0,1.50,71.70,0,74.65,0,70.57,0,0,0,0,57.00,
06/24/2014 00:30,0,0,1.50,71.71,0,74.65,0,70.57,0,0,0,0,57.00,
06/24/2014 00:45,0,0,1.50,71.69,0,74.66,0,70.62,0,0,0,0,57.00,
06/24/2014 01:00,0,0,1.50,71.70,0,74.65,0,70.62,0,0,0,0,57.00,
06/24/2014 01:15,0,0,1.50,71.66,0,74.65,0,70.64,0,0,0,0,57.00,
06/24/2014 01:30,0,0,1.50,71.61,0,74.66,0,70.67,0,0,0,0,57.00,
06/24/2014 01:45,0,0,1.50,71.61,0,74.66,0,70.70,0,0,0,0,57.00,
06/24/2014 02:00,0,0,1.50,71.60,0,74.65,0,70.71,0,0,0,0,57.00,
06/24/2014 02:15,0,0,1.50,71.56,0,74.66,0,70.75,0,0,0,0,57.00,
06/24/2014 02:30,0,0,1.50,71.56,0,74.66,0,70.74,0,0,0,0,57.00,
06/24/2014 02:45,0,0,1.50,71.53,0,74.66,0,70.77,0,0,0,0,57.00,
06/24/2014 03:00,0,0,1.50,71.49,0,74.68,0,70.80,0,0,0,0,57.00,
06/24/2014 03:15,0,0,1.50,71.46,0,74.67,0,70.83,0,0,0,0,57.00,
06/24/2014 03:30,0,0,1.50,71.48,0,74.69,0,70.82,0,0,0,0,57.00,
06/24/2014 03:45,0,0,1.50,71.50,0,74.68,0,70.87,0,0,0,0,57.00,
06/24/2014 04:00,0,0,1.50,71.51,0,74.69,0,70.90,0,0,0,0,57.00,
06/24/2014 04:15,0,0,1.50,71.50,0,74.70,0,70.91,0,0,0,0,57.00,
06/24/2014 04:30,0,0,1.50,71.52,0,74.67,0,70.92,0,0,0,0,57.00,
06/24/2014 04:45,0,0,1.50,71.52,0,74.70,0,70.93,0,0,0,0,57.00,
06/24/2014 05:00,0,0,1.50,71.52,0,74.69,0,70.95,0,0,0,0,57.00,
06/24/2014 05:15,0,0,1.50,71.85,0,74.77,0,70.85,0,0,0,0,57.00,
06/24/2014 05:30,51.85,0.42,1.50,72.29,0,75.61,0,70.10,1,1,26615.95,71.72,57.00,
06/24/2014 05:45,100.00,0.77,1.50,73.60,0,76.87,0,65.42,1,1,36464.16,99.99,57.00,
06/24/2014 06:00,100.00,0.76,1.50,72.70,0,75.49,0,60.60,1,1,36253.10,99.99,57.00,
06/24/2014 06:15,100.00,0.78,1.50,72.15,0,74.53,0,59.10,1,1,36232.92,99.99,57.00,
06/24/2014 06:30,100.00,1,1.50,71.90,0,74.05,0,58.69,1,1,35532.87,99.99,57.00,
06/24/2014 06:45,100.00,1.70,1.50,71.81,0,73.87,0,57.86,1,1,32236.10,96.46,57.00,
